t(s)            Temperature(K)  Pressure(Pa)    Density(kg/m3)  Mass(kg)        Volume(m3)      IntEnergy(J/kg) mdot_in(kg/s)   mdot_out(kg/s)  mdot_surf(kg/s) mdot(kg/s)      
8.20000000e-02  3.73150000e+02  1.01340854e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -6.88127093e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.65000000e-02  3.73150000e+02  1.01341683e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -6.97806507e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.10000000e-02  3.73150000e+02  1.01342508e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -7.07438750e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.55000000e-02  3.73150000e+02  1.01343329e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -7.17024164e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.00000000e-01  3.73150000e+02  1.01344146e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -7.26563090e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.45000000e-01  3.73150000e+02  1.01352105e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -8.19468191e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.90000000e-01  3.73150000e+02  1.01359695e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -9.08076015e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.35000000e-01  3.73150000e+02  1.01366942e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -9.92677964e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.80000000e-01  3.73150000e+02  1.01373869e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.07353968e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.25000000e-01  3.73150000e+02  1.01380496e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.15090383e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.70000000e-01  3.73150000e+02  1.01386843e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.22499257e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.15000000e-01  3.73150000e+02  1.01392927e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.29600956e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.60000000e-01  3.73150000e+02  1.01398763e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.36414197e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.05000000e-01  3.73150000e+02  1.01404367e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.42956205e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.50000000e-01  3.73150000e+02  1.01409753e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.49242860e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.95000000e-01  3.73150000e+02  1.01414932e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.55288827e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.40000000e-01  3.73150000e+02  1.01419916e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.61107669e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.85000000e-01  3.73150000e+02  1.01424717e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.66711947e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.30000000e-01  3.73150000e+02  1.01429344e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.72113315e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.75000000e-01  3.73150000e+02  1.01433806e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.77322597e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.20000000e-01  3.73150000e+02  1.01438113e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.82349860e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.65000000e-01  3.73150000e+02  1.01442272e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.87204481e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.10000000e-01  3.73150000e+02  1.01446290e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.91895201e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.55000000e-01  3.73150000e+02  1.01450175e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.96430185e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.00000000e+00  3.73150000e+02  1.01453933e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -2.00817061e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.45000000e+00  3.73150000e+02  1.01485709e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -2.37912056e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.90000000e+00  3.73150000e+02  1.01509663e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -2.65874739e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.35000000e+00  3.73150000e+02  1.01528366e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -2.87707873e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.80000000e+00  3.73150000e+02  1.01543374e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.05227822e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.25000000e+00  3.73150000e+02  1.01555684e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.19597806e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.70000000e+00  3.73150000e+02  1.01565963e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.31597266e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.15000000e+00  3.73150000e+02  1.01574675e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.41768085e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.60000000e+00  3.73150000e+02  1.01582154e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.50498676e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.05000000e+00  3.73150000e+02  1.01588644e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.58074725e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.50000000e+00  3.73150000e+02  1.01594329e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.64711044e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.95000000e+00  3.73150000e+02  1.01599350e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.70572270e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.40000000e+00  3.73150000e+02  1.01603817e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.75786700e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.85000000e+00  3.73150000e+02  1.01607816e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.80455798e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.30000000e+00  3.73150000e+02  1.01611419e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.84660862e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.75000000e+00  3.73150000e+02  1.01614680e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.88467792e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.20000000e+00  3.73150000e+02  1.01617646e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.91930576e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.65000000e+00  3.73150000e+02  1.01620356e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.95093861e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.10000000e+00  3.73150000e+02  1.01622841e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.97994893e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.55000000e+00  3.73150000e+02  1.01625128e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.00664988e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.00000000e+01  3.73150000e+02  1.01627240e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.03130664e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.45000000e+01  3.73150000e+02  1.01641930e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.20279255e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.90000000e+01  3.73150000e+02  1.01650251e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.29991963e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.35000000e+01  3.73150000e+02  1.01655606e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.36243504e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.80000000e+01  3.73150000e+02  1.01659341e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.40604186e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.00000000e+01  3.73150000e+02  1.01660662e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.42145566e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
