# t(s)   slab-O_fcc    slab-OH_fcc    slab-H2O    H2O  
2.742742742742742545e-01 1.033322650007842403e-01 2.064964040102052270e-02 4.868294745260856859e-05 8.759694116507430461e-01
2.752752752752752885e-01 1.033322649989159986e-01 2.064964040064897963e-02 4.868294745273304177e-05 8.759694116529826990e-01
2.762762762762762669e-01 1.033322649965430357e-01 2.064964040017705851e-02 4.868294745289113878e-05 8.759694116558274235e-01
2.772772772772773009e-01 1.033322649936495030e-01 2.064964039960161257e-02 4.868294745308392348e-05 8.759694116592962043e-01
2.782782782782782793e-01 1.033322649963437090e-01 2.064964040013742355e-02 4.868294745290442025e-05 8.759694116560663435e-01
2.792792792792792578e-01 1.033322650176655005e-01 2.064964040437776427e-02 4.868294745148385791e-05 8.759694116305056788e-01
2.802802802802802917e-01 1.033322650390539610e-01 2.064964040863136521e-02 4.868294745005885034e-05 8.759694116048649670e-01
2.812812812812812702e-01 1.033322650604985571e-01 2.064964041289613084e-02 4.868294744863010904e-05 8.759694115791570868e-01
2.822822822822823041e-01 1.033322650819887695e-01 2.064964041716996906e-02 4.868294744719832521e-05 8.759694115533944725e-01
2.832832832832832826e-01 1.033322651035140510e-01 2.064964042145078088e-02 4.868294744576420356e-05 8.759694115275897808e-01
2.842842842842842610e-01 1.033322651250638963e-01 2.064964042573647421e-02 4.868294744432844883e-05 8.759694115017556681e-01
2.852852852852852950e-01 1.033322651466277442e-01 2.064964043002495697e-02 4.868294744289175898e-05 8.759694114759047912e-01
2.862862862862862734e-01 1.033322651681950755e-01 2.064964043431413362e-02 4.868294744145483874e-05 8.759694114500496953e-01
2.872872872872873073e-01 1.033322651897553707e-01 2.064964043860190515e-02 4.868294744001838606e-05 8.759694114242030372e-01
2.882882882882882858e-01 1.033322652112980827e-01 2.064964044288618641e-02 4.868294743858310567e-05 8.759694113983774733e-01
2.892892892892892642e-01 1.033322652328126923e-01 2.064964044716487493e-02 4.868294743714969553e-05 8.759694113725856601e-01
2.902902902902902982e-01 1.033322652542886522e-01 2.064964045143587862e-02 4.868294743571886037e-05 8.759694113468401433e-01
2.912912912912912766e-01 1.033322652757154569e-01 2.064964045569710541e-02 4.868294743429130492e-05 8.759694113211534683e-01
2.922922922922923106e-01 1.033322652970825595e-01 2.064964045994645975e-02 4.868294743286772036e-05 8.759694112955385137e-01
2.932932932932932890e-01 1.033322653183794265e-01 2.064964046418184609e-02 4.868294743144881820e-05 8.759694112700076030e-01
2.942942942942942675e-01 1.033322653395955387e-01 2.064964046840117237e-02 4.868294743003529640e-05 8.759694112445736147e-01
2.952952952952953014e-01 1.033322653607203628e-01 2.064964047260234303e-02 4.868294742862785967e-05 8.759694112192490945e-01
2.962962962962962798e-01 1.033322653817433517e-01 2.064964047678326253e-02 4.868294742722719922e-05 8.759694111940464767e-01
2.972972972972973138e-01 1.033322654026540000e-01 2.064964048094183879e-02 4.868294742583403331e-05 8.759694111689787510e-01
2.982982982982982922e-01 1.033322654234417604e-01 2.064964048507597627e-02 4.868294742444904635e-05 8.759694111440582409e-01
2.992992992992992707e-01 1.033322654440960997e-01 2.064964048918358289e-02 4.868294742307295662e-05 8.759694111192976029e-01
3.003003003003003046e-01 1.033322654646064986e-01 2.064964049326255963e-02 4.868294742170645531e-05 8.759694110947096046e-01
3.013013013013012831e-01 1.033322654849624239e-01 2.064964049731081441e-02 4.868294742035024036e-05 8.759694110703067915e-01
3.023023023023023170e-01 1.033322655051533284e-01 2.064964050132625517e-02 4.868294741900502329e-05 8.759694110461018202e-01
3.033033033033032955e-01 1.033322655251687067e-01 2.064964050530678635e-02 4.868294741767150205e-05 8.759694110221072361e-01
3.043043043043043294e-01 1.033322655449980115e-01 2.064964050925031241e-02 4.868294741635037460e-05 8.759694109983356958e-01
3.053053053053053079e-01 1.033322655646307098e-01 2.064964051315474128e-02 4.868294741504234567e-05 8.759694109747998558e-01
3.063063063063062863e-01 1.033322655840562820e-01 2.064964051701797740e-02 4.868294741374811998e-05 8.759694109515123728e-01
3.073073073073073203e-01 1.033322656032641951e-01 2.064964052083792523e-02 4.868294741246839550e-05 8.759694109284857921e-01
3.083083083083082987e-01 1.033322656222439018e-01 2.064964052461248922e-02 4.868294741120387018e-05 8.759694109057327704e-01
3.093093093093093326e-01 1.033322656409848966e-01 2.064964052833958078e-02 4.868294740995525552e-05 8.759694108832659643e-01
3.103103103103103111e-01 1.033322656594766326e-01 2.064964053201710087e-02 4.868294740872324271e-05 8.759694108610979191e-01
3.113113113113112895e-01 1.033322656777085902e-01 2.064964053564295396e-02 4.868294740750854326e-05 8.759694108392412915e-01
3.123123123123123235e-01 1.033322656956702223e-01 2.064964053921505144e-02 4.868294740631184833e-05 8.759694108177087379e-01
3.133133133133133019e-01 1.033322657133510236e-01 2.064964054273129429e-02 4.868294740513386945e-05 8.759694107965129151e-01
3.143143143143143359e-01 1.033322657307404330e-01 2.064964054618959044e-02 4.868294740397530456e-05 8.759694107756663684e-01
3.153153153153153143e-01 1.033322657478279311e-01 2.064964054958784434e-02 4.868294740283684484e-05 8.759694107551817543e-01
3.163163163163162928e-01 1.033322657646029985e-01 2.064964055292396392e-02 4.868294740171920859e-05 8.759694107350717296e-01
3.173173173173173267e-01 1.033322657810550882e-01 2.064964055619585015e-02 4.868294740062309374e-05 8.759694107153488396e-01
3.183183183183183051e-01 1.033322657971736808e-01 2.064964055940141444e-02 4.868294739954919149e-05 8.759694106960257409e-01
3.193193193193193391e-01 1.033322658129482430e-01 2.064964056253856123e-02 4.868294739849821334e-05 8.759694106771150901e-01
3.203203203203203175e-01 1.033322658283682416e-01 2.064964056560519151e-02 4.868294739747085724e-05 8.759694106586294327e-01
3.213213213213212960e-01 1.033322658434231434e-01 2.064964056859921321e-02 4.868294739646782793e-05 8.759694106405815361e-01
3.223223223223223299e-01 1.033322658581024150e-01 2.064964057151853771e-02 4.868294739548981658e-05 8.759694106229839461e-01
3.233233233233233084e-01 1.033322658723955373e-01 2.064964057436106254e-02 4.868294739453754149e-05 8.759694106058492080e-01
3.243243243243243423e-01 1.033322658862919768e-01 2.064964057712469561e-02 4.868294739361169382e-05 8.759694105891900895e-01
3.253253253253253208e-01 1.033322658997811866e-01 2.064964057980734832e-02 4.868294739271297153e-05 8.759694105730191360e-01
3.263263263263262992e-01 1.033322659128526610e-01 2.064964058240691819e-02 4.868294739184208614e-05 8.759694105573490042e-01
3.273273273273273332e-01 1.033322659254958531e-01 2.064964058492131660e-02 4.868294739099973559e-05 8.759694105421922394e-01
3.283283283283283116e-01 1.033322659377002295e-01 2.064964058734844801e-02 4.868294739018661784e-05 8.759694105275614984e-01
3.293293293293293456e-01 1.033322659494552709e-01 2.064964058968621688e-02 4.868294738940344440e-05 8.759694105134694375e-01
3.303303303303303240e-01 1.033322659607504440e-01 2.064964059193252766e-02 4.868294738865089967e-05 8.759694104999287134e-01
3.313313313313313024e-01 1.033322659715752156e-01 2.064964059408528826e-02 4.868294738792970194e-05 8.759694104869519826e-01
3.323323323323323364e-01 1.033322659819190525e-01 2.064964059614240316e-02 4.868294738724054916e-05 8.759694104745516796e-01
3.333333333333333148e-01 1.033322659917714215e-01 2.064964059810178026e-02 4.868294738658413251e-05 8.759694104627405720e-01
3.343343343343343488e-01 1.033322660011217892e-01 2.064964059996132403e-02 4.868294738596116349e-05 8.759694104515313162e-01
3.353353353353353272e-01 1.033322660099596363e-01 2.064964060171894239e-02 4.868294738537234684e-05 8.759694104409364579e-01
3.363363363363363057e-01 1.033322660182744296e-01 2.064964060337253285e-02 4.868294738481837374e-05 8.759694104309685425e-01
3.373373373373373396e-01 1.033322660260556358e-01 2.064964060492001027e-02 4.868294738429994892e-05 8.759694104216404487e-01
3.383383383383383181e-01 1.033322660332927356e-01 2.064964060635927912e-02 4.868294738381777711e-05 8.759694104129644998e-01
3.393393393393393520e-01 1.033322660399751680e-01 2.064964060768824036e-02 4.868294738337256304e-05 8.759694104049535746e-01
3.403403403403403304e-01 1.033322660460924275e-01 2.064964060890480194e-02 4.868294738296499789e-05 8.759694103976202184e-01
3.413413413413413644e-01 1.033322660516339808e-01 2.064964061000686829e-02 4.868294738259579317e-05 8.759694103909769769e-01
3.423423423423423428e-01 1.033322660565892809e-01 2.064964061099234735e-02 4.868294738226564683e-05 8.759694103850365066e-01
3.433433433433433213e-01 1.033322660609478222e-01 2.064964061185914704e-02 4.868294738197525683e-05 8.759694103798114639e-01
3.443443443443443552e-01 1.033322660646990437e-01 2.064964061260516834e-02 4.868294738172533468e-05 8.759694103753143946e-01
3.453453453453453337e-01 1.033322660678324401e-01 2.064964061322831917e-02 4.868294738151657155e-05 8.759694103715580660e-01
3.463463463463463676e-01 1.033322660703374779e-01 2.064964061372650400e-02 4.868294738134967218e-05 8.759694103685550237e-01
3.473473473473473461e-01 1.033322660722036102e-01 2.064964061409762727e-02 4.868294738122534130e-05 8.759694103663179243e-01
3.483483483483483245e-01 1.033322660734203174e-01 2.064964061433960038e-02 4.868294738114427685e-05 8.759694103648593133e-01
3.493493493493493585e-01 1.033322660739770665e-01 2.064964061445032431e-02 4.868294738110718359e-05 8.759694103641918472e-01
3.503503503503503369e-01 1.033322660738633381e-01 2.064964061442770352e-02 4.868294738111476623e-05 8.759694103643281826e-01
3.513513513513513709e-01 1.033322660730685849e-01 2.064964061426964939e-02 4.868294738116771595e-05 8.759694103652809760e-01
3.523523523523523493e-01 1.033322660715822738e-01 2.064964061397405945e-02 4.868294738126673749e-05 8.759694103670627729e-01
3.533533533533533277e-01 1.033322660693938855e-01 2.064964061353884855e-02 4.868294738141254235e-05 8.759694103696862300e-01
3.543543543543543617e-01 1.033322660664928866e-01 2.064964061296191769e-02 4.868294738160581494e-05 8.759694103731640036e-01
3.553553553553553401e-01 1.033322660628687439e-01 2.064964061224117131e-02 4.868294738184727354e-05 8.759694103775086393e-01
3.563563563563563741e-01 1.033322660585109382e-01 2.064964061137451734e-02 4.868294738213761611e-05 8.759694103827327938e-01
3.573573573573573525e-01 1.033322660534089221e-01 2.064964061035986023e-02 4.868294738247753382e-05 8.759694103888491234e-01
3.583583583583583310e-01 1.033322660475521626e-01 2.064964060919510444e-02 4.868294738286773818e-05 8.759694103958702849e-01
3.593593593593593649e-01 1.033322660409301402e-01 2.064964060787816136e-02 4.868294738330893393e-05 8.759694104038087126e-01
3.603603603603603434e-01 1.033322660335323218e-01 2.064964060640692850e-02 4.868294738380181223e-05 8.759694104126772851e-01
3.613613613613613773e-01 1.033322660253481878e-01 2.064964060477931726e-02 4.868294738434707783e-05 8.759694104224885480e-01
3.623623623623623557e-01 1.033322660163671775e-01 2.064964060299323556e-02 4.868294738494543546e-05 8.759694104332550468e-01
3.633633633633633342e-01 1.033322660065787851e-01 2.064964060104658092e-02 4.868294738559758984e-05 8.759694104449894381e-01
3.643643643643643681e-01 1.033322659959724776e-01 2.064964059893726472e-02 4.868294738630423216e-05 8.759694104577042673e-01
3.653653653653653466e-01 1.033322659845377217e-01 2.064964059666319143e-02 4.868294738706607392e-05 8.759694104714124130e-01
3.663663663663663805e-01 1.033322659722639703e-01 2.064964059422226897e-02 4.868294738788380631e-05 8.759694104861261987e-01
3.673673673673673590e-01 1.033322659591407178e-01 2.064964059161239832e-02 4.868294738875814760e-05 8.759694105018585031e-01
3.683683683683683929e-01 1.033322659451574171e-01 2.064964058883148740e-02 4.868294738968978219e-05 8.759694105186217605e-01
3.693693693693693714e-01 1.033322659303035351e-01 2.064964058587744414e-02 4.868294739067941483e-05 8.759694105364287386e-01
3.703703703703703498e-01 1.033322659145685662e-01 2.064964058274816952e-02 4.868294739172775702e-05 8.759694105552918719e-01
3.713713713713713838e-01 1.033322658979419495e-01 2.064964057944157494e-02 4.868294739283550671e-05 8.759694105752240390e-01
3.723723723723723622e-01 1.033322658804131655e-01 2.064964057595556138e-02 4.868294739400336185e-05 8.759694105962376742e-01
3.733733733733733962e-01 1.033322658619716811e-01 2.064964057228803676e-02 4.868294739523202041e-05 8.759694106183454343e-01
3.743743743743743746e-01 1.033322658426069768e-01 2.064964056843690554e-02 4.868294739652219389e-05 8.759694106415599757e-01
3.753753753753753530e-01 1.033322658223085055e-01 2.064964056440007564e-02 4.868294739787457347e-05 8.759694106658939550e-01
3.763763763763763870e-01 1.033322658010657480e-01 2.064964056017545152e-02 4.868294739928987066e-05 8.759694106913599176e-01
3.773773773773773654e-01 1.033322657788681709e-01 2.064964055576093763e-02 4.868294740076878341e-05 8.759694107179705203e-01
3.783783783783783994e-01 1.033322657557052410e-01 2.064964055115443842e-02 4.868294740231200968e-05 8.759694107457384193e-01
3.793793793793793778e-01 1.033322657315664250e-01 2.064964054635386528e-02 4.868294740392026097e-05 8.759694107746761604e-01
3.803803803803803563e-01 1.033322657064411898e-01 2.064964054135711921e-02 4.868294740559422169e-05 8.759694108047965111e-01
3.813813813813813902e-01 1.033322656803190159e-01 2.064964053616210812e-02 4.868294740733461012e-05 8.759694108361119058e-01
3.823823823823823687e-01 1.033322656531893702e-01 2.064964053076673300e-02 4.868294740914212422e-05 8.759694108686351122e-01
3.833833833833834026e-01 1.033322656250417193e-01 2.064964052516890872e-02 4.868294741101745517e-05 8.759694109023786757e-01
3.843843843843843811e-01 1.033322655958655301e-01 2.064964051936653278e-02 4.868294741296131447e-05 8.759694109373553639e-01
3.853853853853853595e-01 1.033322655656502692e-01 2.064964051335751311e-02 4.868294741497440685e-05 8.759694109735776113e-01
3.863863863863863934e-01 1.033322655343854035e-01 2.064964050713975416e-02 4.868294741705742350e-05 8.759694110110581855e-01
3.873873873873873719e-01 1.033322655020604275e-01 2.064964050071116733e-02 4.868294741921107592e-05 8.759694110498095210e-01
3.883883883883884058e-01 1.033322654686647801e-01 2.064964049406965360e-02 4.868294742143605529e-05 8.759694110898444963e-01
3.893893893893893843e-01 1.033322654341879421e-01 2.064964048721311743e-02 4.868294742373307311e-05 8.759694111311755460e-01
3.903903903903903627e-01 1.033322653986193801e-01 2.064964048013946674e-02 4.868294742610282058e-05 8.759694111738154376e-01
3.913913913913913967e-01 1.033322653619485609e-01 2.064964047284660945e-02 4.868294742854601596e-05 8.759694112177766057e-01
3.923923923923923751e-01 1.033322653241649652e-01 2.064964046533244654e-02 4.868294743106334367e-05 8.759694112630719287e-01
3.933933933933934091e-01 1.033322652852580598e-01 2.064964045759488595e-02 4.868294743365550844e-05 8.759694113097137302e-01
3.943943943943943875e-01 1.033322652452172974e-01 2.064964044963183559e-02 4.868294743632322176e-05 8.759694113577148888e-01
3.953953953953953659e-01 1.033322652040321588e-01 2.064964044144119645e-02 4.868294743906717483e-05 8.759694114070879500e-01
3.963963963963963999e-01 1.033322651616921245e-01 2.064964043302087646e-02 4.868294744188807915e-05 8.759694114578454593e-01
3.973973973973973783e-01 1.033322651472197984e-01 2.064964043014271347e-02 4.868294744285229402e-05 8.759694114751950256e-01
3.983983983983984123e-01 1.033322651492392108e-01 2.064964043054432277e-02 4.868294744271775131e-05 8.759694114727740732e-01
3.993993993993993907e-01 1.033322651512360302e-01 2.064964043094143567e-02 4.868294744258471293e-05 8.759694114703803214e-01
4.004004004004003692e-01 1.033322651532093822e-01 2.064964043133388563e-02 4.868294744245323986e-05 8.759694114680146582e-01
4.014014014014014031e-01 1.033322651551584481e-01 2.064964043172150265e-02 4.868294744232337954e-05 8.759694114656780828e-01
4.024024024024023816e-01 1.033322651570823536e-01 2.064964043210411673e-02 4.868294744219519974e-05 8.759694114633717055e-01
4.034034034034034155e-01 1.033322651589802521e-01 2.064964043248155787e-02 4.868294744206875466e-05 8.759694114610965254e-01
4.044044044044043940e-01 1.033322651608512971e-01 2.064964043285365952e-02 4.868294744194409852e-05 8.759694114588534308e-01
4.054054054054054279e-01 1.033322651626946281e-01 2.064964043322024823e-02 4.868294744182128552e-05 8.759694114566436429e-01
4.064064064064064064e-01 1.033322651645093987e-01 2.064964043358116091e-02 4.868294744170037665e-05 8.759694114544680499e-01
4.074074074074073848e-01 1.033322651662947622e-01 2.064964043393622065e-02 4.868294744158142612e-05 8.759694114523277619e-01
4.084084084084084187e-01 1.033322651680498583e-01 2.064964043428526436e-02 4.868294744146449491e-05 8.759694114502237783e-01
4.094094094094093972e-01 1.033322651697738404e-01 2.064964043462811857e-02 4.868294744134963047e-05 8.759694114481570981e-01
4.104104104104104311e-01 1.033322651714658619e-01 2.064964043496461676e-02 4.868294744123690055e-05 8.759694114461286096e-01
4.114114114114114096e-01 1.033322651731250486e-01 2.064964043529458546e-02 4.868294744112635936e-05 8.759694114441395341e-01
4.124124124124123880e-01 1.033322651747505816e-01 2.064964043561786158e-02 4.868294744101805434e-05 8.759694114421908706e-01
4.134134134134134220e-01 1.033322651763415867e-01 2.064964043593427168e-02 4.868294744091205325e-05 8.759694114402836185e-01
4.144144144144144004e-01 1.033322651778972312e-01 2.064964043624364573e-02 4.868294744080841030e-05 8.759694114384186658e-01
4.154154154154154344e-01 1.033322651794166408e-01 2.064964043654581721e-02 4.868294744070717970e-05 8.759694114365972339e-01
4.164164164164164128e-01 1.033322651808989689e-01 2.064964043684061612e-02 4.868294744060842243e-05 8.759694114348202110e-01
4.174174174174173912e-01 1.033322651823433830e-01 2.064964043712786898e-02 4.868294744051218593e-05 8.759694114330885961e-01
4.184184184184184252e-01 1.033322651837490086e-01 2.064964043740741273e-02 4.868294744041853797e-05 8.759694114314034996e-01
4.194194194194194036e-01 1.033322651851150131e-01 2.064964043767907390e-02 4.868294744032752598e-05 8.759694114297659207e-01
4.204204204204204376e-01 1.033322651864405362e-01 2.064964043794268594e-02 4.868294744023921771e-05 8.759694114281768584e-01
4.214214214214214160e-01 1.033322651877247172e-01 2.064964043819807540e-02 4.868294744015365383e-05 8.759694114266374232e-01
4.224224224224223945e-01 1.033322651889667237e-01 2.064964043844507574e-02 4.868294744007090887e-05 8.759694114251485031e-01
4.234234234234234284e-01 1.033322651901656813e-01 2.064964043868352042e-02 4.868294743999103028e-05 8.759694114237112084e-01
4.244244244244244069e-01 1.033322651913207574e-01 2.064964043891323250e-02 4.868294743991407225e-05 8.759694114223264272e-01
4.254254254254254408e-01 1.033322651924311053e-01 2.064964043913405239e-02 4.868294743984009578e-05 8.759694114209953808e-01
4.264264264264264193e-01 1.033322651934958508e-01 2.064964043934580315e-02 4.868294743976915508e-05 8.759694114197189574e-01
4.274274274274273977e-01 1.033322651945141613e-01 2.064964043954831477e-02 4.868294743970131113e-05 8.759694114184981562e-01
4.284284284284284317e-01 1.033322651954851762e-01 2.064964043974142419e-02 4.868294743963661814e-05 8.759694114173340873e-01
4.294294294294294101e-01 1.033322651964080352e-01 2.064964043992495793e-02 4.868294743957513033e-05 8.759694114162277501e-01
4.304304304304304440e-01 1.033322651972819056e-01 2.064964044009874947e-02 4.868294743951690867e-05 8.759694114151801436e-01
4.314314314314314225e-01 1.033322651981059270e-01 2.064964044026262532e-02 4.868294743946200738e-05 8.759694114141923782e-01
4.324324324324324564e-01 1.033322651988792529e-01 2.064964044041641897e-02 4.868294743941048745e-05 8.759694114132652309e-01
4.334334334334334349e-01 1.033322651996010366e-01 2.064964044055996040e-02 4.868294743936239631e-05 8.759694114124000341e-01
4.344344344344344133e-01 1.033322652002704040e-01 2.064964044069307961e-02 4.868294743931780172e-05 8.759694114115975649e-01
4.354354354354354473e-01 1.033322652008865222e-01 2.064964044081561007e-02 4.868294743927675111e-05 8.759694114108589336e-01
4.364364364364364257e-01 1.033322652014485310e-01 2.064964044092737830e-02 4.868294743923931226e-05 8.759694114101852502e-01
4.374374374374374597e-01 1.033322652019555837e-01 2.064964044102821777e-02 4.868294743920552581e-05 8.759694114095774031e-01
4.384384384384384381e-01 1.033322652024068200e-01 2.064964044111795849e-02 4.868294743917546630e-05 8.759694114090363914e-01
4.394394394394394165e-01 1.033322652028014071e-01 2.064964044119643044e-02 4.868294743914917440e-05 8.759694114085633254e-01
4.404404404404404505e-01 1.033322652031384847e-01 2.064964044126346709e-02 4.868294743912671786e-05 8.759694114081593153e-01
4.414414414414414289e-01 1.033322652034171923e-01 2.064964044131889498e-02 4.868294743910815090e-05 8.759694114078251381e-01
4.424424424424424629e-01 1.033322652036366834e-01 2.064964044136254409e-02 4.868294743909352094e-05 8.759694114075620153e-01
4.434434434434434413e-01 1.033322652037961115e-01 2.064964044139425137e-02 4.868294743908290254e-05 8.759694114073709459e-01
4.444444444444444198e-01 1.033322652038946299e-01 2.064964044141384333e-02 4.868294743907633634e-05 8.759694114072528182e-01
4.454454454454454537e-01 1.033322652039313644e-01 2.064964044142114999e-02 4.868294743907389011e-05 8.759694114072087423e-01
4.464464464464464322e-01 1.033322652039054962e-01 2.064964044141600480e-02 4.868294743907561806e-05 8.759694114072398285e-01
4.474474474474474661e-01 1.033322652038161371e-01 2.064964044139823429e-02 4.868294743908156762e-05 8.759694114073468540e-01
4.484484484484484446e-01 1.033322652036624684e-01 2.064964044136767193e-02 4.868294743909180655e-05 8.759694114075311511e-01
4.494494494494494230e-01 1.033322652034436157e-01 2.064964044132414772e-02 4.868294743910638907e-05 8.759694114077934968e-01
4.504504504504504570e-01 1.033322652031587463e-01 2.064964044126749512e-02 4.868294743912536938e-05 8.759694114081350014e-01
4.514514514514514354e-01 1.033322652028069860e-01 2.064964044119754066e-02 4.868294743914880170e-05 8.759694114085566641e-01
4.524524524524524693e-01 1.033322652023875021e-01 2.064964044111411434e-02 4.868294743917675379e-05 8.759694114090595951e-01
4.534534534534534478e-01 1.033322652018994342e-01 2.064964044101704962e-02 4.868294743920926630e-05 8.759694114096446826e-01
4.544544544544544262e-01 1.033322652013419357e-01 2.064964044090617998e-02 4.868294743924641378e-05 8.759694114103130369e-01
4.554554554554554602e-01 1.033322652007141601e-01 2.064964044078132846e-02 4.868294743928823688e-05 8.759694114110655461e-01
4.564564564564564386e-01 1.033322652000152331e-01 2.064964044064233201e-02 4.868294743933480336e-05 8.759694114119034314e-01
4.574574574574574726e-01 1.033322651992443358e-01 2.064964044048902062e-02 4.868294743938616744e-05 8.759694114128275810e-01
4.584584584584584510e-01 1.033322651984005802e-01 2.064964044032122081e-02 4.868294743944238332e-05 8.759694114138391052e-01
4.594594594594594295e-01 1.033322651974831474e-01 2.064964044013876954e-02 4.868294743950350522e-05 8.759694114149388922e-01
4.604604604604604634e-01 1.033322651964911770e-01 2.064964043994148984e-02 4.868294743956959412e-05 8.759694114161281631e-01
4.614614614614614418e-01 1.033322651954238086e-01 2.064964043972921867e-02 4.868294743964071100e-05 8.759694114174076951e-01
4.624624624624624758e-01 1.033322651942801956e-01 2.064964043950178255e-02 4.868294743971690331e-05 8.759694114187787095e-01
4.634634634634634542e-01 1.033322651930594777e-01 2.064964043925901493e-02 4.868294743979823203e-05 8.759694114202420945e-01
4.644644644644644327e-01 1.033322651917608220e-01 2.064964043900074583e-02 4.868294743988475814e-05 8.759694114217988492e-01
4.654654654654654666e-01 1.033322651903833683e-01 2.064964043872680524e-02 4.868294743997652907e-05 8.759694114234501949e-01
4.664664664664664451e-01 1.033322651889262561e-01 2.064964043843702662e-02 4.868294744007360583e-05 8.759694114251970198e-01
4.674674674674674790e-01 1.033322651873886389e-01 2.064964043813123651e-02 4.868294744017604938e-05 8.759694114270403231e-01
4.684684684684684575e-01 1.033322651857696839e-01 2.064964043780926489e-02 4.868294744028391394e-05 8.759694114289811040e-01
4.694694694694694914e-01 1.033322651840685030e-01 2.064964043747094871e-02 4.868294744039725373e-05 8.759694114310204727e-01
4.704704704704704699e-01 1.033322651822842775e-01 2.064964043711611102e-02 4.868294744051612972e-05 8.759694114331594283e-01
4.714714714714714483e-01 1.033322651804161468e-01 2.064964043674458877e-02 4.868294744064059613e-05 8.759694114353989702e-01
4.724724724724724823e-01 1.033322651784632507e-01 2.064964043635620847e-02 4.868294744077070717e-05 8.759694114377400975e-01
4.734734734734734607e-01 1.033322651764247424e-01 2.064964043595080359e-02 4.868294744090652382e-05 8.759694114401839204e-01
4.744744744744744946e-01 1.033322651742997755e-01 2.064964043552820067e-02 4.868294744104810029e-05 8.759694114427313272e-01
4.754754754754754731e-01 1.033322651720874896e-01 2.064964043508823663e-02 4.868294744119549080e-05 8.759694114453834279e-01
4.764764764764764515e-01 1.033322651697870381e-01 2.064964043463073801e-02 4.868294744134875633e-05 8.759694114481412219e-01
4.774774774774774855e-01 1.033322651673975745e-01 2.064964043415553480e-02 4.868294744150795787e-05 8.759694114510057084e-01
4.784784784784784639e-01 1.033322651649182383e-01 2.064964043366246046e-02 4.868294744167314284e-05 8.759694114539779974e-01
4.794794794794794979e-01 1.033322651623481830e-01 2.064964043315134501e-02 4.868294744184437225e-05 8.759694114570589774e-01
4.804804804804804763e-01 1.033322651596865482e-01 2.064964043262201496e-02 4.868294744202170707e-05 8.759694114602497583e-01
4.814814814814814548e-01 1.033322651569325012e-01 2.064964043207430724e-02 4.868294744220519473e-05 8.759694114635513396e-01
4.824824824824824887e-01 1.033322651540851678e-01 2.064964043150804840e-02 4.868294744239489623e-05 8.759694114669647202e-01
4.834834834834834671e-01 1.033322651511437151e-01 2.064964043092307189e-02 4.868294744259087255e-05 8.759694114704910106e-01
4.844844844844845011e-01 1.033322651481072829e-01 2.064964043031920424e-02 4.868294744279317112e-05 8.759694114741310988e-01
4.854854854854854795e-01 1.033322651449750246e-01 2.064964042969627891e-02 4.868294744300185971e-05 8.759694114778860952e-01
4.864864864864864580e-01 1.033322651417460797e-01 2.064964042905412939e-02 4.868294744321698575e-05 8.759694114817568877e-01
4.874874874874874919e-01 1.033322651384196017e-01 2.064964042839257871e-02 4.868294744343861700e-05 8.759694114857446978e-01
4.884884884884884704e-01 1.033322651349947441e-01 2.064964042771146382e-02 4.868294744366679413e-05 8.759694114898505246e-01
4.894894894894895043e-01 1.033322651314706464e-01 2.064964042701061472e-02 4.868294744390159166e-05 8.759694114940751453e-01
4.904904904904904828e-01 1.033322651278464760e-01 2.064964042628986141e-02 4.868294744414305026e-05 8.759694114984198920e-01
4.914914914914914612e-01 1.033322651241213447e-01 2.064964042554903387e-02 4.868294744439123769e-05 8.759694115028855421e-01
4.924924924924924952e-01 1.033322651202944337e-01 2.064964042478796211e-02 4.868294744464620138e-05 8.759694115074733167e-01
4.934934934934934736e-01 1.033322651163648825e-01 2.064964042400647612e-02 4.868294744490800910e-05 8.759694115121841040e-01
4.944944944944945076e-01 1.033322651123318447e-01 2.064964042320440937e-02 4.868294744517671506e-05 8.759694115170189033e-01
4.954954954954954860e-01 1.033322651081944599e-01 2.064964042238159186e-02 4.868294744545236669e-05 8.759694115219788246e-01
4.964964964964965199e-01 1.033322651039518675e-01 2.064964042153785359e-02 4.868294744573502497e-05 8.759694115270648673e-01
4.974974974974974984e-01 1.033322650996032349e-01 2.064964042067302455e-02 4.868294744602475767e-05 8.759694115322780306e-01
4.984984984984984768e-01 1.033322650951477018e-01 2.064964041978693821e-02 4.868294744632160545e-05 8.759694115376194246e-01
4.994994994994995108e-01 1.033322650905844214e-01 2.064964041887942109e-02 4.868294744662563607e-05 8.759694115430899375e-01
5.005005005005005447e-01 1.033322650859125336e-01 2.064964041795030320e-02 4.868294744693689696e-05 8.759694115486905686e-01
5.015015015015015232e-01 1.033322650811312055e-01 2.064964041699942146e-02 4.868294744725545589e-05 8.759694115544224280e-01
5.025025025025025016e-01 1.033322650762395628e-01 2.064964041602660241e-02 4.868294744758136028e-05 8.759694115602866260e-01
5.035035035035034801e-01 1.033322650712367591e-01 2.064964041503167605e-02 4.868294744791467113e-05 8.759694115662840508e-01
5.045045045045044585e-01 1.033322650661219477e-01 2.064964041401447584e-02 4.868294744825544265e-05 8.759694115724157015e-01
5.055055055055055480e-01 1.033322650608942822e-01 2.064964041297483177e-02 4.868294744860373583e-05 8.759694115786826885e-01
