# t(s)   slab-O_fcc    slab-OH_fcc    slab-H2O    H2O  
4.644644644644644771e+00 4.776100489808214333e-01 5.223222867061300123e-01 3.654594246482320049e-07 6.729885362329144239e-05
4.654654654654654777e+00 4.768677302408809160e-01 5.230643474447360664e-01 3.668529068990996780e-07 6.755546147550030918e-05
4.664664664664664784e+00 4.761266595629130016e-01 5.238051597588597730e-01 3.682483470894774548e-07 6.781242987959431754e-05
4.674674674674674790e+00 4.753868348485277839e-01 5.245447257475177594e-01 3.696457418334517668e-07 6.806975821206209310e-05
4.684684684684684797e+00 4.746482540028513220e-01 5.252830475062099103e-01 3.710450877507841132e-07 6.832744585043735107e-05
4.694694694694694803e+00 4.739109149345189786e-01 5.260201271269256962e-01 3.724463814669007379e-07 6.858549217329693113e-05
4.704704704704704810e+00 4.731748155556687596e-01 5.267559666981508348e-01 3.738496196128816708e-07 6.884389656025881874e-05
4.714714714714714816e+00 4.724399537819348183e-01 5.274905683048738414e-01 3.752547988254502460e-07 6.910265839198024781e-05
4.724724724724724823e+00 4.717063275324408500e-01 5.282239340285926898e-01 3.766619157469624607e-07 6.936177705015562716e-05
4.734734734734734829e+00 4.709739347297934309e-01 5.289560659473214743e-01 3.780709670253963875e-07 6.962125191751471090e-05
4.744744744744744835e+00 4.702427733000755228e-01 5.296869661355967374e-01 3.794819493143413216e-07 6.988108237782053849e-05
4.754754754754754842e+00 4.695128411728398676e-01 5.304166366644844643e-01 3.808948592729874049e-07 7.014126781586755091e-05
4.764764764764764848e+00 4.687841362811022705e-01 5.311450796015861897e-01 3.823096935661148788e-07 7.040180761747958488e-05
4.774774774774774855e+00 4.680566565613352159e-01 5.318722970110458803e-01 3.837264488640834971e-07 7.066270116950792133e-05
4.784784784784784861e+00 4.673303999534612063e-01 5.325982909535565968e-01 3.851451218428217783e-07 7.092394785982934736e-05
4.794794794794794868e+00 4.666053644008460455e-01 5.333230634863668218e-01 3.865657091838164184e-07 7.118554707734419112e-05
4.804804804804804874e+00 4.658815478502924545e-01 5.340466166632874545e-01 3.879882075741018086e-07 7.144749821197434315e-05
4.814814814814814881e+00 4.651589482520332997e-01 5.347689525346976946e-01 3.894126137062491827e-07 7.170980065466133195e-05
4.824824824824824887e+00 4.644375635597252083e-01 5.354900731475525921e-01 3.908389242783560821e-07 7.197245379736430461e-05
4.834834834834834894e+00 4.637173917304416859e-01 5.362099805453887091e-01 3.922671359940357680e-07 7.223545703305817012e-05
4.844844844844844900e+00 4.629984307246668429e-01 5.369286767683312256e-01 3.936972455624064216e-07 7.249880975573153941e-05
4.854854854854854906e+00 4.622806785062886226e-01 5.376461638531007114e-01 3.951292496980807681e-07 7.276251136038481442e-05
4.864864864864864913e+00 4.615641330425922506e-01 5.383624438330190110e-01 3.965631451211551711e-07 7.302656124302825012e-05
4.874874874874874919e+00 4.608487923042536294e-01 5.390775187380165701e-01 3.979989285571991502e-07 7.329095880067993513e-05
4.884884884884884926e+00 4.601346542821088126e-01 5.397913905778576327e-01 3.994365967643238019e-07 7.355570343635046548e-05
4.894894894894894932e+00 4.594217169650871568e-01 5.405040613642133618e-01 4.008761464975627400e-07 7.382079455248371114e-05
4.904904904904904939e+00 4.587099783115387019e-01 5.412155331393440072e-01 4.023175744625895803e-07 7.408623154243397057e-05
4.914914914914914945e+00 4.579994363060141960e-01 5.419258079193005617e-01 4.037608774073700292e-07 7.435201380734356971e-05
4.924924924924924952e+00 4.572900889364354682e-01 5.426348877167626039e-01 4.052060520853111324e-07 7.461814074935686769e-05
4.934934934934934958e+00 4.565819341940889897e-01 5.433427745410436271e-01 4.066530952552512700e-07 7.488461177161834595e-05
4.944944944944944965e+00 4.558749700736195454e-01 5.440494703980980340e-01 4.081020036814493035e-07 7.515142627827073795e-05
4.954954954954954971e+00 4.551691945730237387e-01 5.447549772905272425e-01 4.095527741335748876e-07 7.541858367445309123e-05
4.964964964964964977e+00 4.544646056936436640e-01 5.454592972175861254e-01 4.110054033866976714e-07 7.568608336629891061e-05
4.974974974974974984e+00 4.537612014401607441e-01 5.461624321751896716e-01 4.124598882212772389e-07 7.595392476093420673e-05
4.984984984984984990e+00 4.530589798205888474e-01 5.468643841559187591e-01 4.139162254231527865e-07 7.622210726647567994e-05
4.994994994994994997e+00 4.523579388462685147e-01 5.475651551490272606e-01 4.153744117835326934e-07 7.649063029202872812e-05
5.005005005005005003e+00 4.516580765318599644e-01 5.482647471404478168e-01 4.168344440989844106e-07 7.675949324768561706e-05
5.015015015015015010e+00 4.509593908953371533e-01 5.489631621127987193e-01 4.182963191714238726e-07 7.702869554452356957e-05
5.025025025025025016e+00 4.502618799579812814e-01 5.496604020453897954e-01 4.197600338081055450e-07 7.729823659460281391e-05
5.035035035035035023e+00 4.495655417443742419e-01 5.503564689142295130e-01 4.212255848216118366e-07 7.756811581096478131e-05
5.045045045045045029e+00 4.488703742823924037e-01 5.510513646920304209e-01 4.226929690298428818e-07 7.783833260763012730e-05
5.055055055055055035e+00 4.481763756032002277e-01 5.517450913482164765e-01 4.241621832560062706e-07 7.810888639959687500e-05
5.065065065065065042e+00 4.474835437412437722e-01 5.524376508489285964e-01 4.256332243286067254e-07 7.837977660283849068e-05
5.075075075075075048e+00 4.467918767342444197e-01 5.531290451570317623e-01 4.271060890814357245e-07 7.865100263430201350e-05
5.085085085085085055e+00 4.461013726231923826e-01 5.538192762321209051e-01 4.285807743535612853e-07 7.892256391190614461e-05
5.095095095095095061e+00 4.454120294523404300e-01 5.545083460305275658e-01 4.300572769893176405e-07 7.919445985453932269e-05
5.105105105105105068e+00 4.447238452691973931e-01 5.551962565053262244e-01 4.315355938382949153e-07 7.946668988205788080e-05
5.115115115115115074e+00 4.440368181245219481e-01 5.558830096063405168e-01 4.330157217553288043e-07 7.973925341528410838e-05
5.125125125125125081e+00 4.433509460723159545e-01 5.565686072801500073e-01 4.344976576004901946e-07 8.001214987600438098e-05
5.135135135135135087e+00 4.426662271698183493e-01 5.572530514700959614e-01 4.359813982390751612e-07 8.028537868696720872e-05
5.145145145145145094e+00 4.419826594774987072e-01 5.579363441162884518e-01 4.374669405415942195e-07 8.055893927188140669e-05
5.155155155155155100e+00 4.413002410590505797e-01 5.586184871556121312e-01 4.389542813837623732e-07 8.083283105541415694e-05
5.165165165165165106e+00 4.406189699813855554e-01 5.592994825217331156e-01 4.404434176464886318e-07 8.110705346318912467e-05
5.175175175175175113e+00 4.399388443146265426e-01 5.599793321451049799e-01 4.419343462158657408e-07 8.138160592178453378e-05
5.185185185185185119e+00 4.392598621321014418e-01 5.606580379529754188e-01 4.434270639831599639e-07 8.165648785873129661e-05
5.195195195195195126e+00 4.385820215103368724e-01 5.613356018693923533e-01 4.449215678448006014e-07 8.193169870251114373e-05
5.205205205205205132e+00 4.379053206163934786e-01 5.620120257278427012e-01 4.464178548433532714e-07 8.220723790851661161e-05
5.215215215215215139e+00 4.372297574683504662e-01 5.626873115108393941e-01 4.479159217809040562e-07 8.248310488785616165e-05
5.225225225225225145e+00 4.365553301435387001e-01 5.633614611416259965e-01 4.494157655551804928e-07 8.275929906925059097e-05
5.235235235235235152e+00 4.358820367320984657e-01 5.640344765306327668e-01 4.509173830845864571e-07 8.303581988522814369e-05
5.245245245245245158e+00 4.352098753273674903e-01 5.647063595850915219e-01 4.524207712926870087e-07 8.331266676926758394e-05
5.255255255255255165e+00 4.345388440258750040e-01 5.653771122090416323e-01 4.539259271081990201e-07 8.358983915579627148e-05
5.265265265265265171e+00 4.338689409273359110e-01 5.660467363033359067e-01 4.554328474649814893e-07 8.386733648018856243e-05
5.275275275275275177e+00 4.332001641346449605e-01 5.667152337656464756e-01 4.569415293020259574e-07 8.414515817876392549e-05
5.285285285285285184e+00 4.325325117538706410e-01 5.673826064904705646e-01 4.584519695634470855e-07 8.442330368878524791e-05
5.295295295295295190e+00 4.318659818942492401e-01 5.680488563691366011e-01 4.599641651984729666e-07 8.470177244845704650e-05
5.305305305305305197e+00 4.312005726681792384e-01 5.687139852898102088e-01 4.614781131614356498e-07 8.498056389692373294e-05
5.315315315315315203e+00 4.305362821912150362e-01 5.693779951374998705e-01 4.629938104117615577e-07 8.525967747426783840e-05
5.325325325325325210e+00 4.298731085820611253e-01 5.700408877940629226e-01 4.645112539139619049e-07 8.553911262150826525e-05
5.335335335335335216e+00 4.292110499625664266e-01 5.707026651382118843e-01 4.660304406376232741e-07 8.581886878059852525e-05
5.345345345345345223e+00 4.285501044577179064e-01 5.713633290455196745e-01 4.675513675573979290e-07 8.609894539442493702e-05
5.355355355355355229e+00 4.278902701956351362e-01 5.720228813884259411e-01 4.690740316529942314e-07 8.637934190680494559e-05
5.365365365365365236e+00 4.272315453075640757e-01 5.726813240362430557e-01 4.705984299091672186e-07 8.666005776248531987e-05
5.375375375375375242e+00 4.265739279278711882e-01 5.733386588551618868e-01 4.721245593157090739e-07 8.694109240714039083e-05
5.385385385385385248e+00 4.259174161940376679e-01 5.739948877082576839e-01 4.736524168674393329e-07 8.722244528737027613e-05
5.395395395395395255e+00 4.252620082466532780e-01 5.746500124554959621e-01 4.751819995641955661e-07 8.750411585069918605e-05
5.405405405405405261e+00 4.246077022294106884e-01 5.753040349537388298e-01 4.767133044108237969e-07 8.778610354557358033e-05
5.415415415415415268e+00 4.239544962890994806e-01 5.759569570567502073e-01 4.782463284171687608e-07 8.806840782136048768e-05
5.425425425425425274e+00 4.233023885756000970e-01 5.766087806152024875e-01 4.797810685980645350e-07 8.835102812834567617e-05
5.435435435435435281e+00 4.226513772418780679e-01 5.772595074766817547e-01 4.813175219733251149e-07 8.863396391773193208e-05
5.445445445445445287e+00 4.220014604439780714e-01 5.779091394856942232e-01 4.828556855677344620e-07 8.891721464163731159e-05
5.455455455455455294e+00 4.213526363410178277e-01 5.785576784836722330e-01 4.843955564110371862e-07 8.920077975309335190e-05
5.465465465465465300e+00 4.207049030951826030e-01 5.792051263089793567e-01 4.859371315379290165e-07 8.948465870604333644e-05
5.475475475475475307e+00 4.200582588717187704e-01 5.798514847969173935e-01 4.874804079880473784e-07 8.976885095534051955e-05
5.485485485485485313e+00 4.194127018389283701e-01 5.804967557797315880e-01 4.890253828059614405e-07 9.005335595674635106e-05
5.495495495495495319e+00 4.187682301681628361e-01 5.811409410866167358e-01 4.905720530411629036e-07 9.033817316692876868e-05
5.505505505505505326e+00 4.181248420338171679e-01 5.817840425437231788e-01 4.921204157480562594e-07 9.062330204346038197e-05
5.515515515515515332e+00 4.174825356458187753e-01 5.824260619416582463e-01 4.936704680384010358e-07 9.090874205447565084e-05
5.525525525525525339e+00 4.168413092125246577e-01 5.830670010726002328e-01 4.952222070214224382e-07 9.119449266764228612e-05
5.535535535535535345e+00 4.162011608690358577e-01 5.837068618020051503e-01 4.967756296880973312e-07 9.148055332885284159e-05
5.545545545545545352e+00 4.155620888026436699e-01 5.843456459431232153e-01 4.983307331136467826e-07 9.176692349951329978e-05
5.555555555555555358e+00 4.149240912036810114e-01 5.849833553061621894e-01 4.998875143782017924e-07 9.205360264193373230e-05
5.565565565565565365e+00 4.142871662655168152e-01 5.856199916982928189e-01 5.014459705667933402e-07 9.234059021932661932e-05
5.575575575575575371e+00 4.136513121845504792e-01 5.862555569236544972e-01 5.030060987693446562e-07 9.262788569580527752e-05
5.585585585585585378e+00 4.130165271602064259e-01 5.868900527833605940e-01 5.045678960806615864e-07 9.291548853638217952e-05
5.595595595595595384e+00 4.123828093949286067e-01 5.875234810755043391e-01 5.061313596004239100e-07 9.320339820696731407e-05
5.605605605605605390e+00 4.117501570941749511e-01 5.881558435951638186e-01 5.076964864331766576e-07 9.349161417436660038e-05
5.615615615615615397e+00 4.111185684664119266e-01 5.887871421344076373e-01 5.092632736883208997e-07 9.378013590628022115e-05
5.625625625625625403e+00 4.104880417231090428e-01 5.894173784823006912e-01 5.108317184801052764e-07 9.406896287130098275e-05
5.635635635635635410e+00 4.098585750787333559e-01 5.900465544249093863e-01 5.124018179276165741e-07 9.435809453891268888e-05
5.645645645645645416e+00 4.092301667507438623e-01 5.906746717453070783e-01 5.139735691547716786e-07 9.464753037948850074e-05
5.655655655655655423e+00 4.086028149595861136e-01 5.913017322235798456e-01 5.155469692903076229e-07 9.493726986428933782e-05
5.665665665665665429e+00 4.079765179286867771e-01 5.919277376368318189e-01 5.171220154677738572e-07 9.522731246546218382e-05
5.675675675675675436e+00 4.073512738844479175e-01 5.925526897591907316e-01 5.186987048255222971e-07 9.551765765603850104e-05
5.685685685685685442e+00 4.067270810562417238e-01 5.931765903618133606e-01 5.202770345066992764e-07 9.580830490993256338e-05
5.695695695695695449e+00 4.061039376764049025e-01 5.937994412128910771e-01 5.218570016592362296e-07 9.609925370193987074e-05
5.705705705705705455e+00 4.054818419802331264e-01 5.944212440776552864e-01 5.234386034358410102e-07 9.639050350773544136e-05
5.715715715715715461e+00 4.048607922059757058e-01 5.950420007183829796e-01 5.250218369939888906e-07 9.668205380387223972e-05
5.725725725725725468e+00 4.042407865948298706e-01 5.956617128944023953e-01 5.266066994959137744e-07 9.697390406777950964e-05
5.735735735735735474e+00 4.036218233909355524e-01 5.962803823620981269e-01 5.281931881085993025e-07 9.726605377776116146e-05
5.745745745745745481e+00 4.030039008413696111e-01 5.968980108749168956e-01 5.297813000037698531e-07 9.755850241299411868e-05
5.755755755755755487e+00 4.023870171961404507e-01 5.975146001833732123e-01 5.313710323578818602e-07 9.785124945352669163e-05
5.765765765765765494e+00 4.017711707081825234e-01 5.981301520350543743e-01 5.329623823521150248e-07 9.814429438027693763e-05
5.775775775775775500e+00 4.011563596333509452e-01 5.987446681746264598e-01 5.345553471723628926e-07 9.843763667503106177e-05
5.785785785785785507e+00 4.005425822304156669e-01 5.993581503438394353e-01 5.361499240092247006e-07 9.873127582044169577e-05
5.795795795795795513e+00 3.999298367610564231e-01 5.999706002815330397e-01 5.377461100579960599e-07 9.902521130002638007e-05
5.805805805805805520e+00 3.993181214898567921e-01 6.005820197236421132e-01 5.393439025186601679e-07 9.931944259816582912e-05
5.815815815815815526e+00 3.987074346842990891e-01 6.011924104032018157e-01 5.409432985958788087e-07 9.961396920010237284e-05
5.825825825825825532e+00 3.980977746147585372e-01 6.018017740503536217e-01 5.425442954989837763e-07 9.990879059193824899e-05
5.835835835835835539e+00 3.974891396012716904e-01 6.024101123455627427e-01 5.441468905174687925e-07 1.002039062745373925e-04
5.845845845845845545e+00 3.968815278868924046e-01 6.030174270463004582e-01 5.457510808165639281e-07 1.004993157258808519e-04
5.855855855855855552e+00 3.962749377445445864e-01 6.036237198801585047e-01 5.473568636097146988e-07 1.007950184328283970e-04
5.865865865865865558e+00 3.956693674566077457e-01 6.042289925652706284e-01 5.489642361256295186e-07 1.010910138850504834e-04
5.875875875875875565e+00 3.950648153083438086e-01 6.048332468168871046e-01 5.505731955976696591e-07 1.013873015730743573e-04
5.885885885885885571e+00 3.944612795878921219e-01 6.054364843473798441e-01 5.521837392638407800e-07 1.016838809882825379e-04
5.895895895895895578e+00 3.938587585862640128e-01 6.060387068662482779e-01 5.537958643667844577e-07 1.019807516229112587e-04
5.905905905905905584e+00 3.932572505973376265e-01 6.066399160801236867e-01 5.554095681537698216e-07 1.022779129700488685e-04
5.915915915915915591e+00 3.926567539178527633e-01 6.072401136927753074e-01 5.570248478766851893e-07 1.025753645236343538e-04
5.925925925925925597e+00 3.920572668474054945e-01 6.078393014051147736e-01 5.586417007920290670e-07 1.028731057784556857e-04
5.935935935935935603e+00 3.914587876884429996e-01 6.084374809152022223e-01 5.602601241609025262e-07 1.031711362301483426e-04
5.945945945945945610e+00 3.908613147462583481e-01 6.090346539182507346e-01 5.618801152490000981e-07 1.034694553751937111e-04
5.955955955955955616e+00 3.902648463289852265e-01 6.096308221066321087e-01 5.635016713266014090e-07 1.037680627109175405e-04
5.965965965965965623e+00 3.896693807475926086e-01 6.102259871698817451e-01 5.651247896685629219e-07 1.040669577354883581e-04
5.975975975975975629e+00 3.890749163158797042e-01 6.108201507947044195e-01 5.667494675543094663e-07 1.043661399479159640e-04
5.985985985985985636e+00 3.884814513504705746e-01 6.114133146649786132e-01 5.683757022678256615e-07 1.046656088480498186e-04
5.995995995995995642e+00 3.878889841708089703e-01 6.120054804617629518e-01 5.700034910976474469e-07 1.049653639365775385e-04
6.006006006006005649e+00 3.872975130991530013e-01 6.125966498633002022e-01 5.716328313368535052e-07 1.052654047150232837e-04
6.016016016016015655e+00 3.867070364605699750e-01 6.131868245450234900e-01 5.732637202830574278e-07 1.055657306857462393e-04
6.026026026026025662e+00 3.861175525829311783e-01 6.137760061795611843e-01 5.748961552383983972e-07 1.058663413519390440e-04
6.036036036036035668e+00 3.855290597969064925e-01 6.143641964367418939e-01 5.765301335095331402e-07 1.061672362176262311e-04
6.046046046046045674e+00 3.849415564359592867e-01 6.149513969836001293e-01 5.781656524076276695e-07 1.064684147876626702e-04
6.056056056056055681e+00 3.843550408363412552e-01 6.155376094843812984e-01 5.798027092483483896e-07 1.067698765677320221e-04
6.066066066066065687e+00 3.837695113370869215e-01 6.161228356005469253e-01 5.814413013518540502e-07 1.070716210643451669e-04
6.076076076076075694e+00 3.831849662800085321e-01 6.167070769907800898e-01 5.830814260427870639e-07 1.073736477848386450e-04
6.086086086086085700e+00 3.826014040096910040e-01 6.172903353109905344e-01 5.847230806502648245e-07 1.076759562373731129e-04
6.096096096096095707e+00 3.820188228734862079e-01 6.178726122143198829e-01 5.863662625078718713e-07 1.079785459309317701e-04
6.106106106106105713e+00 3.814372212215083047e-01 6.184539093511469687e-01 5.880109689536507843e-07 1.082814163753188151e-04
6.116116116116115720e+00 3.808565974066280835e-01 6.190342283690929426e-01 5.896571973300941366e-07 1.085845670811578861e-04
6.126126126126125726e+00 3.802769497844679103e-01 6.196135709130267122e-01 5.913049449841358129e-07 1.088879975598904757e-04
6.136136136136135732e+00 3.796982767133963432e-01 6.201919386250701605e-01 5.929542092671427507e-07 1.091917073237744131e-04
6.146146146146145739e+00 3.791205765805743533e-01 6.207693331185439867e-01 5.946049875769569971e-07 1.094956958936259619e-04
6.156156156156155745e+00 3.785438477757480102e-01 6.213457560041831806e-01 5.962572773155932951e-07 1.097999627910297869e-04
6.166166166166165752e+00 3.779680886212401503e-01 6.219212089601661164e-01 5.979110757762353597e-07 1.101045075175291840e-04
6.176176176176175758e+00 3.773932974867348911e-01 6.224956936172956201e-01 5.995663803285148057e-07 1.104093295887454486e-04
6.186186186186185765e+00 3.768194727446467773e-01 6.230692116036433692e-01 6.012231883464709954e-07 1.107144285211114962e-04
6.196196196196195771e+00 3.762466127701155627e-01 6.236417645445548885e-01 6.028814972085418278e-07 1.110198038318702769e-04
6.206206206206205778e+00 3.756747159410011583e-01 6.242133540626551014e-01 6.045413042975564318e-07 1.113254550390733116e-04
6.216216216216215784e+00 3.751037806378784700e-01 6.247839817778525484e-01 6.062026070007259560e-07 1.116313816615791199e-04
6.226226226226225791e+00 3.745338052440324028e-01 6.253536493073453828e-01 6.078654027096359443e-07 1.119375832190517704e-04
6.236236236236235797e+00 3.739647881454525868e-01 6.259223582656261442e-01 6.095296888202380781e-07 1.122440592319592944e-04
6.246246246246245803e+00 3.733967277308283261e-01 6.264901102644868658e-01 6.111954627328414939e-07 1.125508092215721684e-04
6.256256256256255810e+00 3.728296223915434915e-01 6.270569069130242923e-01 6.128627218521048421e-07 1.128578327099618504e-04
6.266266266266265816e+00 3.722634705216713025e-01 6.276227498176446540e-01 6.145314635870278172e-07 1.131651292199991536e-04
6.276276276276275823e+00 3.716982705179693869e-01 6.281876405820695508e-01 6.162016853509431108e-07 1.134726982753528503e-04
6.286286286286285829e+00 3.711340207798744517e-01 6.287515808073400603e-01 6.178733845615079411e-07 1.137805394004880595e-04
6.296296296296295836e+00 3.705707197094974537e-01 6.293145720918228436e-01 6.195465586406962179e-07 1.140886521206647557e-04
6.306306306306305842e+00 3.700083657116181035e-01 6.298766160312145868e-01 6.212212050147894372e-07 1.143970359619362242e-04
6.316316316316315849e+00 3.694469571936799812e-01 6.304377142185473293e-01 6.228973211143694811e-07 1.147056904511476111e-04
6.326326326326325855e+00 3.688864925657854843e-01 6.309978682441937936e-01 6.245749043743091949e-07 1.150146151159342831e-04
6.336336336336335862e+00 3.683269702406904988e-01 6.315570796958721589e-01 6.262539522337652929e-07 1.153238094847204180e-04
6.346346346346345868e+00 3.677683886337993480e-01 6.321153501586513901e-01 6.279344621361691472e-07 1.156332730867174331e-04
6.356356356356355874e+00 3.672107461631597958e-01 6.326726812149563450e-01 6.296164315292190582e-07 1.159430054519224398e-04
6.366366366366365881e+00 3.666540412494578294e-01 6.332290744445727704e-01 6.312998578648718903e-07 1.162530061111167665e-04
6.376376376376375887e+00 3.660982723160124408e-01 6.337845314246526307e-01 6.329847385993347078e-07 1.165632745958644406e-04
6.386386386386385894e+00 3.655434377887706865e-01 6.343390537297191045e-01 6.346710711930566215e-07 1.168738104385106031e-04
6.396396396396395900e+00 3.649895360963025248e-01 6.348926429316716913e-01 6.363588531107201072e-07 1.171846131721800583e-04
6.406406406406405907e+00 3.644365656697955980e-01 6.354453005997914294e-01 6.380480818212336997e-07 1.174956823307757016e-04
6.416416416416416801e+00 3.638845249430501250e-01 6.359970283007456704e-01 6.397387547977226757e-07 1.178070174489770697e-04
6.426426426426426808e+00 3.633334123524740167e-01 6.365478275985938517e-01 6.414308695175212186e-07 1.181186180622386598e-04
6.436436436436436814e+00 3.627832263370773802e-01 6.370977000547919378e-01 6.431244234621644774e-07 1.184304837067886153e-04
6.446446446446446821e+00 3.622339653384676894e-01 6.376466472281980824e-01 6.448194141173797792e-07 1.187426139196270854e-04
6.456456456456456827e+00 3.616856278008445669e-01 6.381946706750775133e-01 6.465158389730786877e-07 1.190550082385246808e-04
6.466466466466466834e+00 3.611382121709946214e-01 6.387417719491074175e-01 6.482136955233485333e-07 1.193676662020210503e-04
6.476476476476476840e+00 3.605917168982863963e-01 6.392879526013824920e-01 6.499129812664443663e-07 1.196805873494232407e-04
6.486486486486486847e+00 3.600461404346652627e-01 6.398332141804198292e-01 6.516136937047804860e-07 1.199937712208042745e-04
6.496496496496496853e+00 3.595014812346481459e-01 6.403775582321641346e-01 6.533158303449223946e-07 1.203072173570015908e-04
6.506506506506506859e+00 3.589577377553185844e-01 6.409209862999926122e-01 6.550193886975781148e-07 1.206209252996155002e-04
6.516516516516516866e+00 3.584149084563216237e-01 6.414634999247206260e-01 6.567243662775905663e-07 1.209348945910077082e-04
6.526526526526526872e+00 3.578729917998585419e-01 6.420051006446061415e-01 6.584307606039287784e-07 1.212491247742997289e-04
6.536536536536536879e+00 3.573319862506817435e-01 6.425457899953552765e-01 6.601385691996798424e-07 1.215636153933714625e-04
6.546546546546546885e+00 3.567918902760897626e-01 6.430855695101272973e-01 6.618477895920404421e-07 1.218783659928595687e-04
6.556556556556556892e+00 3.562527023459221565e-01 6.436244407195399475e-01 6.635584193123090180e-07 1.221933761181560028e-04
6.566566566566566898e+00 3.557144210719273558e-01 6.441624050122591871e-01 6.652704561208502013e-07 1.225086453568346632e-04
6.576576576576576905e+00 3.551770448314064410e-01 6.446994640114689368e-01 6.669838973995883842e-07 1.228241732267807134e-04
6.586586586586586911e+00 3.546405720775038239e-01 6.452356192644865818e-01 6.686987406528732305e-07 1.231399592684236208e-04
6.596596596596596918e+00 3.541050012910315070e-01 6.457708722909542010e-01 6.704149834297142164e-07 1.234560030304168786e-04
6.606606606606606924e+00 3.535703309553397400e-01 6.463052246079743490e-01 6.721326232832183398e-07 1.237723040621683949e-04
6.616616616616616930e+00 3.530365595563121905e-01 6.468386777301157187e-01 6.738516577705816503e-07 1.240888619138392189e-04
6.626626626626626937e+00 3.525036855823613369e-01 6.473712331694174704e-01 6.755720844530820491e-07 1.244056761363420229e-04
6.636636636636636943e+00 3.519717075244231941e-01 6.479028924353941177e-01 6.772939008960712424e-07 1.247227462813395847e-04
6.646646646646646950e+00 3.514406238759528733e-01 6.484336570350407447e-01 6.790171046689666948e-07 1.250400719012434588e-04
6.656656656656656956e+00 3.509104331329194748e-01 6.489635284728375586e-01 6.807416933452438994e-07 1.253576525492125678e-04
6.666666666666666963e+00 3.503811337938013137e-01 6.494925082507545522e-01 6.824676645024289672e-07 1.256754877791515211e-04
6.676676676676676969e+00 3.498527243595810354e-01 6.500205978682570551e-01 6.841950157220900501e-07 1.259935771457094771e-04
6.686686686686686976e+00 3.493252033337408968e-01 6.505477988223098418e-01 6.859237445898300357e-07 1.263119202042785165e-04
6.696696696696696982e+00 3.487985692222577150e-01 6.510741126073821272e-01 6.876538486952786062e-07 1.266305165109922058e-04
6.706706706706706989e+00 3.482728205335980931e-01 6.515995407154531183e-01 6.893853256320845094e-07 1.269493656227242424e-04
6.716716716716716995e+00 3.477479557787137576e-01 6.521240846360156773e-01 6.911181729979072998e-07 1.272684670970869090e-04
6.726726726726727001e+00 3.472239734710362846e-01 6.526477458560824285e-01 6.928523883944099273e-07 1.275878204924297730e-04
6.736736736736737008e+00 3.467008721264726590e-01 6.531705258601896436e-01 6.945879694272509020e-07 1.279074253678380330e-04
6.746746746746747014e+00 3.461786502634002227e-01 6.536924261304024597e-01 6.963249137060761418e-07 1.282272812831313261e-04
6.756756756756757021e+00 3.456573064026618458e-01 6.542134481463199869e-01 6.980632188445114546e-07 1.285473877988620747e-04
6.766766766766767027e+00 3.451368390675611519e-01 6.547335933850796375e-01 6.998028824601544918e-07 1.288677444763141309e-04
6.776776776776777034e+00 3.446172467838575226e-01 6.552528633213623444e-01 7.015439021745672307e-07 1.291883508775013673e-04
6.786786786786787040e+00 3.440985280797613233e-01 6.557712594273974460e-01 7.032862756132675042e-07 1.295092065651661862e-04
6.796796796796797047e+00 3.435806814859290736e-01 6.562887831729673493e-01 7.050300004057220129e-07 1.298303111027780828e-04
6.806806806806807053e+00 3.430637055354586185e-01 6.568054360254121926e-01 7.067750741853378544e-07 1.301516640545321820e-04
6.816816816816817060e+00 3.425475987638841313e-01 6.573212194496355076e-01 7.085214945894549006e-07 1.304732649853479096e-04
6.826826826826827066e+00 3.420323597091715073e-01 6.578361349081078835e-01 7.102692592593380681e-07 1.307951134608673668e-04
6.836836836836837072e+00 3.415179869117132005e-01 6.583501838608730727e-01 7.120183658401691654e-07 1.311172090474540554e-04
6.846846846846847079e+00 3.410044789143236166e-01 6.588633677655517662e-01 7.137688119810395878e-07 1.314395513121913064e-04
6.856856856856857085e+00 3.404918342622342275e-01 6.593756880773471440e-01 7.155205953349418464e-07 1.317621398228809514e-04
6.866866866866867092e+00 3.399800515030885761e-01 6.598871462490494277e-01 7.172737135587623689e-07 1.320849741480417780e-04
6.876876876876877098e+00 3.394691291869375571e-01 6.603977437310407650e-01 7.190281643132732404e-07 1.324080538569081741e-04
6.886886886886887105e+00 3.389590658662345324e-01 6.609074819713003368e-01 7.207839452631242634e-07 1.327313785194286105e-04
6.896896896896897111e+00 3.384498600958305015e-01 6.614163624154086873e-01 7.225410540768357568e-07 1.330549477062642580e-04
6.906906906906907118e+00 3.379415104329691610e-01 6.619243865065531640e-01 7.242994884267900868e-07 1.333787609887875244e-04
6.916916916916917124e+00 3.374340154372821310e-01 6.624315556855323583e-01 7.260592459892240426e-07 1.337028179390805900e-04
6.926926926926927131e+00 3.369273736707840694e-01 6.629378713907611020e-01 7.278203244442211079e-07 1.340271181299339991e-04
6.936936936936937137e+00 3.364215836978678986e-01 6.634433350582753519e-01 7.295827214757036255e-07 1.343516611348452225e-04
6.946946946946947143e+00 3.359166440852998647e-01 6.639479481217368528e-01 7.313464347714247506e-07 1.346764465280171131e-04
6.956956956956957150e+00 3.354125534022146526e-01 6.644517120124384668e-01 7.331114620229608274e-07 1.350014738843566590e-04
