# Transient Gas Mole fractions
t(s)            CH3CH2Br        TBAF            CH3CH2F         TBABr           C2H4            HF              
8.65000000e+02  3.09241297e-01  3.09241297e-01  1.90712231e-01  1.90743212e-01  3.09807618e-05  3.09807618e-05  
9.10000000e+02  3.03223010e-01  3.03223010e-01  1.96729053e-01  1.96761011e-01  3.19581806e-05  3.19581806e-05  
9.55000000e+02  2.97434500e-01  2.97434500e-01  2.02516152e-01  2.02549050e-01  3.28982815e-05  3.28982815e-05  
1.00000000e+03  2.91862855e-01  2.91862855e-01  2.08086440e-01  2.08120243e-01  3.38031619e-05  3.38031619e-05  
1.45000000e+03  2.45815797e-01  2.45815797e-01  2.54122280e-01  2.54163562e-01  4.12815780e-05  4.12815780e-05  
1.90000000e+03  2.12318425e-01  2.12318425e-01  2.87611493e-01  2.87658214e-01  4.67218232e-05  4.67218232e-05  
2.35000000e+03  1.86855575e-01  1.86855575e-01  3.13068140e-01  3.13118997e-01  5.08571968e-05  5.08571968e-05  
2.80000000e+03  1.66846112e-01  1.66846112e-01  3.33072727e-01  3.33126834e-01  5.41068960e-05  5.41068960e-05  
3.25000000e+03  1.50707566e-01  1.50707566e-01  3.49207342e-01  3.49264070e-01  5.67279269e-05  5.67279269e-05  
3.70000000e+03  1.37415736e-01  1.37415736e-01  3.62495934e-01  3.62554821e-01  5.88866281e-05  5.88866281e-05  
4.15000000e+03  1.26278459e-01  1.26278459e-01  3.73630498e-01  3.73691193e-01  6.06954123e-05  6.06954123e-05  
4.60000000e+03  1.16811144e-01  1.16811144e-01  3.83095506e-01  3.83157739e-01  6.22329811e-05  6.22329811e-05  
5.05000000e+03  1.08664387e-01  1.08664387e-01  3.91240279e-01  3.91303835e-01  6.35560806e-05  6.35560806e-05  
5.50000000e+03  1.01579902e-01  1.01579902e-01  3.98323038e-01  3.98387744e-01  6.47066585e-05  6.47066585e-05  
5.95000000e+03  9.53626385e-02  9.53626385e-02  4.04538787e-01  4.04604503e-01  6.57163927e-05  6.57163927e-05  
6.40000000e+03  8.98625432e-02  8.98625432e-02  4.10037542e-01  4.10104152e-01  6.66096529e-05  6.66096529e-05  
6.85000000e+03  8.49622939e-02  8.49622939e-02  4.14936598e-01  4.15004003e-01  6.74054932e-05  6.74054932e-05  
7.30000000e+03  8.05688352e-02  8.05688352e-02  4.19328986e-01  4.19397105e-01  6.81190266e-05  6.81190266e-05  
7.75000000e+03  7.66074131e-02  7.66074131e-02  4.23289443e-01  4.23358206e-01  6.87623938e-05  6.87623938e-05  
8.20000000e+03  7.30172869e-02  7.30172869e-02  4.26878695e-01  4.26948040e-01  6.93454595e-05  6.93454595e-05  
8.65000000e+03  6.97485922e-02  6.97485922e-02  4.30146593e-01  4.30216470e-01  6.98763221e-05  6.98763221e-05  
9.10000000e+03  6.67600109e-02  6.67600109e-02  4.33134447e-01  4.33204808e-01  7.03616920e-05  7.03616920e-05  
9.55000000e+03  6.40170158e-02  6.40170158e-02  4.35876773e-01  4.35947581e-01  7.08071768e-05  7.08071768e-05  
1.00000000e+04  6.14905300e-02  6.14905300e-02  4.38402644e-01  4.38473861e-01  7.12174986e-05  7.12174986e-05  
1.45000000e+04  4.40900279e-02  4.40900279e-02  4.55798907e-01  4.55872950e-01  7.40434821e-05  7.40434821e-05  
1.90000000e+04  3.43653675e-02  3.43653675e-02  4.65521198e-01  4.65596821e-01  7.56228466e-05  7.56228466e-05  
2.35000000e+04  2.81553259e-02  2.81553259e-02  4.71729727e-01  4.71806358e-01  7.66314085e-05  7.66314085e-05  
2.80000000e+04  2.38461717e-02  2.38461717e-02  4.76037831e-01  4.76115163e-01  7.73312508e-05  7.73312508e-05  
3.25000000e+04  2.06809648e-02  2.06809648e-02  4.79202267e-01  4.79280113e-01  7.78453068e-05  7.78453068e-05  
3.70000000e+04  1.82575599e-02  1.82575599e-02  4.81625082e-01  4.81703321e-01  7.82388882e-05  7.82388882e-05  
4.00000000e+04  1.69346227e-02  1.69346227e-02  4.82947697e-01  4.83026150e-01  7.84537445e-05  7.84537445e-05  
