t(s)            Temperature(K)  Pressure(Pa)    Density(kg/m3)  Mass(kg)        Volume(m3)      IntEnergy(J/kg) mdot_in(kg/s)   mdot_out(kg/s)  mdot_surf(kg/s) mdot(kg/s)      
8.20000000e-02  3.73150000e+02  1.01325000e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03301404e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.65000000e-02  3.73150000e+02  1.01325001e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03314814e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.10000000e-02  3.73150000e+02  1.01325001e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03328225e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.55000000e-02  3.73150000e+02  1.01325001e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03341635e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.00000000e-01  3.73150000e+02  1.01325001e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03355044e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.45000000e-01  3.73150000e+02  1.01325001e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03489139e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.90000000e-01  3.73150000e+02  1.01325001e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03623225e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.35000000e-01  3.73150000e+02  1.01325001e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03757302e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.80000000e-01  3.73150000e+02  1.01325002e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.03891370e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.25000000e-01  3.73150000e+02  1.01325002e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.04025430e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.70000000e-01  3.73150000e+02  1.01325002e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.04159482e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.15000000e-01  3.73150000e+02  1.01325002e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.04293525e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.60000000e-01  3.73150000e+02  1.01325003e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.04427559e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.05000000e-01  3.73150000e+02  1.01325003e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.04561584e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.50000000e-01  3.73150000e+02  1.01325003e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.04695602e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.95000000e-01  3.73150000e+02  1.01325003e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.04829610e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.40000000e-01  3.73150000e+02  1.01325004e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.04963610e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.85000000e-01  3.73150000e+02  1.01325004e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.05097601e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.30000000e-01  3.73150000e+02  1.01325004e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.05231584e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.75000000e-01  3.73150000e+02  1.01325005e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.05365558e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.20000000e-01  3.73150000e+02  1.01325005e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.05499523e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.65000000e-01  3.73150000e+02  1.01325005e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.05633480e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.10000000e-01  3.73150000e+02  1.01325005e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.05767428e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.55000000e-01  3.73150000e+02  1.01325006e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.05901368e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.00000000e+00  3.73150000e+02  1.01325006e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.06035299e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.45000000e+00  3.73150000e+02  1.01325008e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.07374137e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.90000000e+00  3.73150000e+02  1.01325011e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.08712118e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.35000000e+00  3.73150000e+02  1.01325014e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.10049241e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.80000000e+00  3.73150000e+02  1.01325016e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.11385508e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.25000000e+00  3.73150000e+02  1.01325019e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.12720919e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.70000000e+00  3.73150000e+02  1.01325022e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.14055475e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.15000000e+00  3.73150000e+02  1.01325024e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.15389178e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.60000000e+00  3.73150000e+02  1.01325027e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.16722027e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.05000000e+00  3.73150000e+02  1.01325030e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.18054024e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.50000000e+00  3.73150000e+02  1.01325032e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.19385170e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.95000000e+00  3.73150000e+02  1.01325035e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.20715464e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.40000000e+00  3.73150000e+02  1.01325037e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.22044909e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.85000000e+00  3.73150000e+02  1.01325040e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.23373505e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.30000000e+00  3.73150000e+02  1.01325043e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.24701253e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.75000000e+00  3.73150000e+02  1.01325045e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.26028153e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.20000000e+00  3.73150000e+02  1.01325048e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.27354207e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.65000000e+00  3.73150000e+02  1.01325050e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.28679415e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.10000000e+00  3.73150000e+02  1.01325053e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.30003778e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.55000000e+00  3.73150000e+02  1.01325056e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.31327296e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.00000000e+01  3.73150000e+02  1.01325058e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.32649972e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.45000000e+01  3.73150000e+02  1.01325084e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.45830516e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.90000000e+01  3.73150000e+02  1.01325110e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.58927602e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.35000000e+01  3.73150000e+02  1.01325136e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.71942021e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.80000000e+01  3.73150000e+02  1.01325161e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.84874552e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.25000000e+01  3.73150000e+02  1.01325186e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -5.97725967e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.70000000e+01  3.73150000e+02  1.01325212e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -6.10497025e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.15000000e+01  3.73150000e+02  1.01325237e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -6.23188478e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.60000000e+01  3.73150000e+02  1.01325261e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -6.35801069e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.05000000e+01  3.73150000e+02  1.01325286e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -6.48335529e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.50000000e+01  3.73150000e+02  1.01325311e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -6.60792583e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.95000000e+01  3.73150000e+02  1.01325335e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -6.73172946e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.40000000e+01  3.73150000e+02  1.01325359e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -6.85477323e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.85000000e+01  3.73150000e+02  1.01325383e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -6.97706412e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.30000000e+01  3.73150000e+02  1.01325407e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -7.09860902e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.75000000e+01  3.73150000e+02  1.01325431e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -7.21941473e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.20000000e+01  3.73150000e+02  1.01325455e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -7.33948798e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.65000000e+01  3.73150000e+02  1.01325478e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -7.45883541e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.10000000e+01  3.73150000e+02  1.01325501e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -7.57746357e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.55000000e+01  3.73150000e+02  1.01325525e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -7.69537896e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.00000000e+02  3.73150000e+02  1.01325548e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -7.81258798e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.45000000e+02  3.73150000e+02  1.01325771e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -8.94718339e+05 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.90000000e+02  3.73150000e+02  1.01325982e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.00176522e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.35000000e+02  3.73150000e+02  1.01326181e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.10292817e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.80000000e+02  3.73150000e+02  1.01326370e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.19867933e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.25000000e+02  3.73150000e+02  1.01326548e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.28944165e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.70000000e+02  3.73150000e+02  1.01326718e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.37559512e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.15000000e+02  3.73150000e+02  1.01326879e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.45748210e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.60000000e+02  3.73150000e+02  1.01327032e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.53541187e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.05000000e+02  3.73150000e+02  1.01327179e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.60966450e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.50000000e+02  3.73150000e+02  1.01327318e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.68049425e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.95000000e+02  3.73150000e+02  1.01327451e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.74813249e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.40000000e+02  3.73150000e+02  1.01327579e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.81279015e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.85000000e+02  3.73150000e+02  1.01327700e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.87466001e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.30000000e+02  3.73150000e+02  1.01327817e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.93391857e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.75000000e+02  3.73150000e+02  1.01327929e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -1.99072772e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.20000000e+02  3.73150000e+02  1.01328036e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -2.04523626e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.65000000e+02  3.73150000e+02  1.01328139e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -2.09758117e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.10000000e+02  3.73150000e+02  1.01328238e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -2.14788876e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.55000000e+02  3.73150000e+02  1.01328334e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -2.19627571e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.00000000e+03  3.73150000e+02  1.01328425e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -2.24284994e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.45000000e+03  3.73150000e+02  1.01329183e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -2.62776755e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.90000000e+03  3.73150000e+02  1.01329734e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -2.90778317e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.35000000e+03  3.73150000e+02  1.01330153e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.12063759e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.80000000e+03  3.73150000e+02  1.01330483e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.28790614e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.25000000e+03  3.73150000e+02  1.01330748e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.42281666e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.70000000e+03  3.73150000e+02  1.01330967e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.53393053e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.15000000e+03  3.73150000e+02  1.01331150e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.62703365e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.60000000e+03  3.73150000e+02  1.01331306e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.70617683e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.05000000e+03  3.73150000e+02  1.01331440e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.77428084e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.50000000e+03  3.73150000e+02  1.01331557e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.83350478e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
5.95000000e+03  3.73150000e+02  1.01331659e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.88547915e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.40000000e+03  3.73150000e+02  1.01331750e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.93145830e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
6.85000000e+03  3.73150000e+02  1.01331830e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -3.97242299e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.30000000e+03  3.73150000e+02  1.01331903e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.00915111e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
7.75000000e+03  3.73150000e+02  1.01331968e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.04226756e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.20000000e+03  3.73150000e+02  1.01332027e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.07228012e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
8.65000000e+03  3.73150000e+02  1.01332081e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.09960562e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.10000000e+03  3.73150000e+02  1.01332130e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.12458946e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
9.55000000e+03  3.73150000e+02  1.01332175e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.14752028e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.00000000e+04  3.73150000e+02  1.01332217e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.16864116e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.45000000e+04  3.73150000e+02  1.01332503e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.31410604e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
1.90000000e+04  3.73150000e+02  1.01332663e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.39540270e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.35000000e+04  3.73150000e+02  1.01332765e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.44731783e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
2.80000000e+04  3.73150000e+02  1.01332836e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.48334185e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.25000000e+04  3.73150000e+02  1.01332888e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.50980264e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
3.70000000e+04  3.73150000e+02  1.01332928e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.53006206e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
4.00000000e+04  3.73150000e+02  1.01332950e+05  6.04897058e+00  6.04897058e-06  1.00000000e-06  -4.54112169e+06 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  
